paragraph|paragraf
parch|memanggang kering
pardon|pengampunan
pare|mengupas
park|taman
parsley|peterseli
part of speech|kelas kata
partially clothed|setengah berpakaian
particularly|khususnya
partition|sekat
party|pesta
pass through|melewati
pass thru|melewati
passage of time|berlalunya waktu
patent|paten
path|jalan setapak
pathetic|memilukan
pathos|keharuan
patrol|patroli
pattern|pola
patterned|bermotif
paulownia|pohon paulownia
paunch|perut buncit
pave|mengaspal
pay|membayar
pea|kacang polong
peace|damai
peace-loving|cinta damai
peaceful|tenteram
peach|persik
peak|puncak
pear tree|pohon pir
pearl|mutiara
peck|mematuk
pedestal|alas tumpuan
peerage|kebangsawanan
peerless|tiada tara
pelt|kulit berbulu
penal|pidana
penalty|hukuman
penetrate|menembus
people|orang-orang
per|per
per-|per-
perceive|menangkap
perfect|sempurna
performance|pertunjukan
perfume|parfum
period|periode
perish|binasa
permeate|meresap
permit|izin
perplexity|kebingungan
persevere|bertekun
persistence|keuletan
person|orang
perspire|berkeringat
persuade|membujuk
perusal|pembacaan cermat
perverse|melenceng
petition|petisi
Ph.D.|doktor
phantom|bayangan hantu
phenomenal|luar biasa
Philippines|Filipina
philosophy|filsafat
phoenix|feniks
phoenix tree|pohon paulownia
phonograph record|piringan hitam
physique|perawakan
pick|memetik
pick up|memungut
pickling|pengasinan
picture|gambar
piece together|merangkai
pierce|menusuk
pig|babi
pig iron|besi kasar
pigeon|merpati
pilfer|mencuri kecil-kecilan
pillar|tiang
pills|pil
pin|peniti
pinch|mencubit
pine tree|pohon pinus
pining|merindu
pioneer|perintis
pipe|pipa
pit|lubang
pith|empulur
pity|kasihan
pivot|poros
place|tempat
place on the head|menaruh di kepala
placenta|ari-ari
plain|polos
plains|dataran
plan|rencana
plane|ketam
plank|papan
plant|tanaman
plantain|pisang raja
plantation|perkebunan
planting|penanaman
plate|piring
platter|nampan
play|bermain
play music|memainkan musik
pleased|senang
pleasing|menyenangkan
pleasure|kesenangan
pledge|janji
plot|persekongkolan
plow|bajak
pluck|memetik
plug up|menyumbat
plum|prem
plumb bob|unting-unting
plump|montok
plunder|menjarah
podium|podium
poem|puisi
poetry|puisi
point|titik
pointed|runcing
Poland|Polandia
police station|kantor polisi
policy|kebijakan
polish|memoles
polite suffix|akhiran sopan
politics|politik
pond|kolam
pongee (a knotted silk cloth)|kain sutra tsumugi
pony|kuda poni
pool|kolam
poor|miskin
pop|letupan
porcelain|porselen
pork|daging babi
portent|firasat
possessive particle|partikel kepemilikan
post|pos
posterity|anak cucu
posture|postur
pot|panci
potato|kentang
pottery|tembikar
pouch|kantong
pour on|menyiramkan
poverty|kemiskinan
powder|bubuk
power|kekuatan
pox|cacar
practice|latihan
praise|pujian
pray|berdoa
pray to|memohon kepada
precedent|preseden
precious|berharga
precious stone|batu mulia
precipitate|mengendapkan
precipitous|curam
prefecture|prefektur
prefer|lebih suka
preferably|sebaiknya
pregnancy|kehamilan
preparation|persiapan
prepare|menyiapkan
present|hadiah
preserve|melestarikan
press|menekan
presume|mengira
pretext|dalih
prevail|berjaya
previous|sebelumnya
previously|sebelumnya
price|harga
prick|menusuk
pride|kebanggaan
priest|pendeta
prince|pangeran
princess|putri
principle|prinsip
print|mencetak
printing|percetakan
prison|penjara
prisoner|narapidana
private|pribadi
private school|sekolah swasta
prize|hadiah
probe|menyelidiki
problem|masalah
proceed|melanjutkan
proclaim|memaklumkan
profit|laba
progress|kemajuan
prohibit|melarang
prohibition|larangan
projection|tonjolan
prolong|memperpanjang
promise|janji
promontory|tanjung
promote|mempromosikan
promulgate|mengundangkan
proof|bukti
property|milik
propose|mengusulkan
prosper|makmur
prosperity|kemakmuran
prosperous|makmur
protect|melindungi
protection|perlindungan
province|provinsi
provision|ketentuan
provisions|perbekalan
prune|memangkas
Prussia|Prusia
public|publik
public chamber|balai umum
publish|menerbitkan
puckery juice|sari yang sepat
pulse|denyut
punish|menghukum
punishment|hukuman
pupil (of eye)|pupil mata
pupil of the eye|pupil mata
pure|murni
purple|ungu
put in|memasukkan
put up (tent)|mendirikan tenda
put up at|menginap di
quake|gempa
qualified|memenuhi syarat
quality|mutu
quandary|dilema
quarters|tempat tinggal
quasi-|semu
queen|ratu
queerness|keanehan
quench (thirst)|melepas dahaga
question|pertanyaan
question mark|tanda tanya
quick|cepat
quiet|tenang
quietly|dengan tenang
quit|berhenti
quiver|gemetar
race|balapan
radiance|sinar cemerlang
radical|radikal
radius|jari-jari
raid|penyerbuan
rain|hujan
rainbow|pelangi
raise|mengangkat
range|jangkauan
rank|peringkat
rapidly|dengan cepat
rapids|jeram
rapture|kegirangan
rare|langka
rather|agak
rationing|penjatahan
rave|mengigau
ravine|jurang
ray|sinar
re-|ulang
reach|menjangkau
read|membaca
reality|kenyataan
reap|menuai
reason|alasan
rebel|memberontak
recede|surut
receive|menerima
recess|istirahat
reciprocally|secara timbal balik
recital|resital
recitation|pembacaan
recite|melafalkan
reckless|sembrono
reclaim|mereklamasi
recollect|mengenang
recollection|kenangan
recompense|imbalan
record|catatan
record book|buku catatan
records|arsip
recreation|rekreasi
recur|berulang
red|merah
red dye|pewarna merah
red lead|timbal merah
red snapper|ikan kakap merah
redeem|menebus
reduce|mengurangi
reed|buluh
reed used to cover tatami|buluh penutup tatami
reef|karang
reel|kelos
refer to|merujuk pada
refine|memurnikan
refined|terhalus
reflect|memantulkan
reflection|pantulan
reform|pembaruan
refreshing|menyegarkan
refrigerate|mendinginkan
refuse|menolak
regard as|menganggap sebagai
regiment|resimen
region|wilayah
register|mendaftar
regret|menyesal
regularity|keteraturan
reject|menolak
rejoice|bersukacita
relate|menceritakan
relationship|hubungan
relax|bersantai
relay|estafet
reliable|dapat diandalkan
remain in seclusion|berdiam menyepi
remain unsold|tak terjual
remainder|sisa
remains|jasad
remember|mengingat
remorse|penyesalan
remuneration|imbalan
rend|merobek
rent|sewa
repay|membalas
repeatedly|berulang kali
repel|menangkis
repent|bertobat
report|laporan
repose|istirahat
representative body|badan perwakilan
request|permintaan
require|memerlukan
rescue|menyelamatkan
research|penelitian
resemblance|kemiripan
reserve|cadangan
reside|bertempat tinggal
reside in|tinggal di
residence|kediaman
resident|penghuni
resign|mengundurkan diri
resist|melawan
resound|bergema
respect|menghormati
rest|istirahat
restless|gelisah
restore|memulihkan
restrain|menahan
restrict|membatasi
resume|melanjutkan kembali
retainer|abdi
retire|pensiun
retribution|pembalasan
return|kembali
return to|kembali ke
revelation|wahyu
revere|memuliakan
reverent|khidmat
reverently|dengan khidmat
reversal|pembalikan
reverse|kebalikan
review|tinjauan
revise|merevisi
revision|revisi
revolve|berputar
reward|ganjaran
reward for|ganjaran atas
rhyme|rima
rib|tulang rusuk
rice|beras
rice field|sawah
rice paddy|sawah
rice plant|padi
rich|kaya
ride|menunggangi
ride at anchor|berlabuh
ridge|punggung bukit
ridgepole|balok bubungan
ridicule|mengolok
riding on horses|menunggang kuda
right|kanan
right village radical (no. 163)|radikal desa kanan (no. 163)
right-side kata radical (no. 91)|radikal kata sisi kanan (no. 91)
righteous|lurus hati
righteousness|kebenaran
rights|hak
rigidity|kekakuan
rin|rin
ring|cincin
rinse|membilas
rinse mouth|berkumur
riot|kerusuhan
ripen|matang
rise|naik
rise high into sky|menjulang ke langit
rise to surface|muncul ke permukaan
rise up|bangkit
rising sun|matahari terbit
river|sungai
river or three-stroke river radical (no. 47)|radikal sungai (no. 47)
road|jalan
rob|merampok
robber|perampok
robust|kekar
rock|batu
roe|telur ikan
Rome|Roma
roof|atap
root|akar
rope|tali tambang
rose of Sharon|bunga mugunghwa
rostrum|mimbar
rot|membusuk
rotation|perputaran
rough|kasar
round|bulat
round rice-cake offering|sesaji mochi bundar
rouse|membangunkan
route|rute
rowboat|perahu dayung
rub|menggosok
rude|kasar
rue|menyesali
rugged|bergerigi kasar
rule|aturan
ruler|penguasa
rumor|desas-desus
run|berlari
run along|menyusuri
rural area|daerah pedesaan
rural community|masyarakat desa
Russia|Rusia
rut|alur roda
saber|pedang saber
sabre|pedang saber
sac|kantung
sack|karung
sacrifice|pengorbanan
safeguard|pengaman
sagacious|arif
sail|layar
sake|sake
sake dipper|gayung sake
sake radical (no. 164)|radikal sake (no. 164)
salary|gaji
salt|garam
salt water|air asin
saltpeter|sendawa
same|sama
samisen music|musik shamisen
samurai|samurai
samurai radical (no. 33)|radikal samurai (no. 33)
sand|pasir
sandalwood|cendana
sapling|anak pohon
sated|kenyang
satiate|mengenyangkan
save|menyelamatkan
savings|tabungan
say|berkata
scale|timbangan
scarce|langka
scarlet|merah menyala
scatter|menyebar
scenery|pemandangan
science|ilmu pengetahuan
scold|memarahi
scowl|mengernyit marah
scream|menjerit
scribe|juru tulis
scrutinize|meneliti
scythe|sabit
sea|laut
sea bream|ikan kakap tai
seacoast|pesisir
seal|cap
search|mencari
seashore|tepi laut
season|musim
season (for specific products)|musim panen
seasons|musim
seat|tempat duduk
seaweed|rumput laut
second|detik
second (1/60 minute)|detik
second person|orang kedua
second sign of Chinese zodiac|shio kedua
second time|kali kedua
secret|rahasia
section|bagian
section of village|bagian desa
seduce|merayu
see|melihat
seed|benih
seedling|bibit
selection|pemilihan
self|diri
self-indulgent|memanjakan diri
sell|menjual
semi-|semi-
send|mengirim
send a message|mengirim pesan
send back|mengembalikan
send forth fragrance|menebar harum
sending|pengiriman
senior|senior
sensation|sensasi
sequel|lanjutan
sequence|urutan
sequential|berurutan
serene|tenteram
series|seri
serpent|ular
serve|melayani
service|layanan
serving our elders|berbakti pada orang tua
set up|mendirikan
sets (sun)|terbenam
seven|tujuh
seventh sign of Chinese zodiac|shio ketujuh
several|beberapa
severe|keras
severity|ketegasan
sew|menjahit
sex|jenis kelamin
sex organs|alat kelamin
shackles|belenggu
shadow|bayangan
shake|mengguncang
shallow|dangkal
shallows|perairan dangkal
shame|malu
shameful|memalukan
shape|bentuk
shares|saham
sharp|tajam
sharpen|mengasah
sheath|sarung pedang
sheep|domba
sheet of...|lembar...
shellfish|kerang
shelter|tempat berteduh
shelve|menunda
shield|perisai
shin dragon radical (no. 161)|radikal naga shin (no. 161)
shine|bersinar
shine into|menyinari
shining|berkilau
Shinto offerings of cloth|persembahan kain Shinto
Shinto shrine|kuil Shinto
ship|kapal
shipping channel|alur pelayaran
shoes|sepatu
shogi|shogi
shoot|menembak
shop|toko
shore|pantai
short|pendek
shoulder|bahu
shout|berteriak
show symptoms of|menunjukkan gejala
shrink|menyusut
shut|menutup
sick|sakit
sickle|arit
side|sisi
side dish|lauk
sieving|penyaringan
sign|tanda
sign of the hog|shio babi
sign of the ox or cow|shio kerbau
sign of the snake or serpent|shio ular
sign of the tiger|shio macan
signature|tanda tangan
signature (of artisan)|tanda tangan perajin
silence|keheningan
silent meditation|meditasi hening
silhouette|siluet
silk|sutra
silk cloth|kain sutra
silkworm|ulat sutra
silver|perak
simple|sederhana
simplicity|kesederhanaan
simply|sekadar
sin|dosa
sincere|tulus
sincerity|ketulusan
sing|menyanyi
singing|nyanyian
single|tunggal
sinker|pemberat pancing
Sino-|Tionghoa-
sip|menyesap
sire|ayahanda
sit|duduk
situation|situasi
six|enam
sixth sign of Chinese zodiac|shio keenam
skill|keterampilan
skilled|terampil
skillfully|dengan terampil
skin|kulit
skip|melompati
skip (pages)|melewati halaman
sky|langit
slanting|miring
slap|menampar
sleep|tidur
sleepy|mengantuk
slender|ramping
slide|meluncur
slip|tergelincir
slope|lereng
slouch|membungkuk lesu
small|kecil
small bell|lonceng kecil
small boat|perahu kecil
small tiger|macan kecil
smallpox|cacar
smell|bau
smelt|melebur
smelting|peleburan
smiling|tersenyum
smoke|asap
snake|ular
snap|patah
snapshot|jepretan
snout|moncong
snow|salju
so|jadi
so-and-so|si anu
soak|merendam
soar|membumbung
social class|kelas sosial
society|masyarakat
soft|lembut
softly|dengan lembut
softness|kelembutan
soil|tanah
soldier|prajurit
solely|semata-mata
solemn|khidmat
solicit|memohon
solid|padat
solution|larutan
someone|seseorang
son|anak laki-laki
son-in-law|menantu laki-laki
song|lagu
soothe|menenangkan
soul|jiwa
sound|suara
sound of jewels|dentingan permata
sound of the wind|desau angin
sour|masam
source|sumber
south|selatan
southeast|tenggara
sovereign|penguasa
sow (seeds)|menabur benih
space|ruang
spacious|lapang
Spain|Spanyol
span|bentang
spare|cadangan
sparkle|berkilauan
sparkle of jewelry|kilau perhiasan
sparkling water|air berkarbonasi
speak|berbicara
speak to a ruler|menghadap penguasa
spear|tombak
special|khusus
specimen|spesimen
speech|pidato
speed|kecepatan
spend|membelanjakan
sphere|bola
spindle|kumparan
spindle tree|pohon mayumi
spine|tulang belakang
spinning|pemintalan
spirit|semangat
spirits|arwah
spit|meludah
split|membelah
sponsor|penyokong
sport|olahraga
spot|bintik
spouse|pasangan hidup
spread|menyebar
spread out|membentang
spring|mata air
spring (season)|musim semi
springtime|musim semi
spur|taji
spur on|memacu
spy|mata-mata
squad|regu
squeeze|memeras
stage|panggung
stagecoach stop|pos kereta kuda
stair|anak tangga
stairs|tangga
stalk|tangkai
standard|standar
staple|pokok
star|bintang
starve|kelaparan
state|negara bagian
station|stasiun
steal|mencuri
steam|uap
steel|baja
steep|curam
steeple|menara gereja
stem|batang
step on|menginjak
steps|tangga
steps (of throne)|tangga singgasana
stern|buritan
stiff|kaku
still|masih
stipend|tunjangan berkala
stirred up|terhasut
stitch|jahitan
stock|persediaan
stomach|lambung
stone|batu
stop|berhenti
stop-over|persinggahan
stopping|penghentian
store|toko
storehouse|gudang
storey|lantai
stork|bangau
storm|badai
straight grain|serat lurus
strand|untai
strange|aneh
strangeness|keanehan
strangle|mencekik
straw rope|tali jerami
stream|aliran
street|jalan
strength|kekuatan
stretch|meregang
stretching|peregangan
strict|ketat
strike|memukul
string|tali
strip|melucuti
strong|kuat
strong and brave|kuat dan berani
stubborn|keras kepala
study|belajar
study of|ilmu tentang
stupid|bodoh
sturdy|kokoh
style|gaya
subject|pokok bahasan
subjects|rakyat
subjugate|menundukkan
submit|menyerahkan
subscription|langganan
substance|zat
suburbs|pinggiran kota
succeed|berhasil
successful|sukses
sudden|mendadak
sue|menggugat
sugar|gula
sulphur|belerang
sultry|gerah
summer|musim panas
summer heat|panas musim panas
summit|puncak
sunken|tenggelam
sunken rock|karang terendam
super-|super-
superfluous|berlebihan
superintend|mengawasi
support|dukungan
surface|permukaan
surname|nama keluarga
surplus|surplus
surrogate|pengganti
suspicious|mencurigakan
swamp|rawa
sway|bergoyang
swear|bersumpah
sweat|keringat
sweep|menyapu
swell|membengkak
swift|gesit
swim|berenang
swing|berayun
sword|pedang
sympathy|simpati
symptoms|gejala
synthesize|mensintesis
system|sistem
table|meja
take|mengambil
take along|membawa serta
take hold|memegang erat
take pictures|memotret
take pleasure in|menikmati
take to heart|memasukkan ke hati
take up|mengangkat
take warning from|mengambil pelajaran dari
tale|cerita
talent|bakat
talk|berbicara
tall|tinggi
tall building|gedung tinggi
tank|tangki
tariff|tarif
tart|asam tajam
task|tugas
taste|rasa
tax|pajak
tea|teh
tea pavillion|paviliun teh
teach|mengajar
tear|air mata
tears|air mata
tedious|membosankan
temper|perangai
tempest|badai dahsyat
ten|sepuluh
ten thousand|sepuluh ribu
ten-day period|sepuluh hari
tender|lembut
term|istilah
testing|pengujian
Thailand|Thailand
thank|berterima kasih
thank for|berterima kasih atas
that|itu
that one|yang itu
that specific|yang tertentu itu
thaw|mencair
the|itu
the dead|orang mati
the following|berikut ini
the government|pemerintah
the others|yang lain
the Pleiades|gugus Pleiades
the said|yang disebut
the violet|bunga violet
thick|tebal
thin|tipis
thin kimono|kimono tipis
thing|benda
think|berpikir
think over|merenungkan
third class|kelas tiga
third sign of Chinese zodiac|shio ketiga
thirst|haus
this|ini
thou|engkau
thousand|seribu
thread|benang
threaten|mengancam
three|tiga
thrifty|hemat
thunder|guntur
ticket|tiket
tide|pasang surut
tie|mengikat
tiger|harimau
till|sampai
timber|kayu
time|waktu
times|kali
tin can|kaleng
tinkling of jewelry|denting perhiasan
tire|ban
title page|halaman judul
to be (classical)|adalah (klasik)
to best of ability|sebisa mungkin
toast|bersulang
together|bersama
toil|kerja keras
tolerate|menoleransi
tomb|makam
tombstone|nisan
tome|jilid tebal
tone|nada
tongue|lidah
tooth|gigi
topic|topik
torso|batang tubuh
tortoise|kura-kura
torture|penyiksaan
touch|menyentuh
tower|menara
town|kota kecil
track|jejak
trade|perdagangan
train|kereta api
tranquilize|menenangkan
transcend|melampaui
transfer|memindahkan
transition|peralihan
transport|pengangkutan
travel|perjalanan
tray|baki
treasure|harta karun
tree|pohon
treetops|pucuk pohon
tremendously|luar biasa
trial|persidangan
tribe|suku
tribute|upeti
trick|tipuan
trifling|sepele
trip|perjalanan
true|benar
trust|kepercayaan
truth|kebenaran
tub|bak
turf|rumput
Turkey|Turki
Turkey red|merah Turki
turn|berputar
turn around|berbalik
turtle|kura-kura
twelfth sign of the Chinese zodiac|shio kedua belas
twice|dua kali
twig|ranting
twill|kain kepar
twinkle|berkelip
twist|memelintir
two|dua
two radical (no. 7)|radikal dua (no. 7)
two-mat area|luas dua tatami
type|jenis
type of deciduous tree|sejenis pohon peluruh
type of morning glory|sejenis bunga telang
tyrannize|menindas
ugly|buruk rupa
ultra-|ultra-
umbrella|payung
uncle|paman
uncleanness|kenajisan
uneasy|gelisah
uneven|tidak rata
unfold|membentangkan
unimportant|tidak penting
universal|semesta
unnecessarily|tanpa perlu
unreeling cocoons|memintal kepompong
unrestrained|tak terkekang
unseal|membuka segel
unskillful|tidak cakap
unusual|tidak biasa
up|ke atas
urge|mendorong
urge to eat|mempersilakan makan
urine|air seni
USA|Amerika Serikat
uselessness|kesia-siaan
uterus|rahim
utmost|sepenuhnya
V.I.P.|tamu penting
vacant|kosong
vague|samar
valley|lembah
valuables|barang berharga
value|nilai
vapor|uap
varnish|pernis
vast|luas
vat|tong besar
vegetable|sayur
vein|pembuluh darah
venerable old man|orang tua yang dihormati
verification|verifikasi
versify|menyair
victory|kemenangan
victory song|lagu kemenangan
Vietnam|Vietnam
view|pemandangan
vigorous|bertenaga
village|desa
vine|sulur
violet|ungu violet
virtuous|berbudi luhur
viscera|organ dalam
vision|penglihatan
voice|suara
volume|jilid
vortex|pusaran
vow|ikrar
wag|mengibaskan
wait|menunggu
wait upon|melayani
wake up|bangun
walk|berjalan
wall|dinding
wane|meredup
war|perang
ward|distrik kota
warehouse|gudang
warm|hangat
warmth|kehangatan
warship|kapal perang
wash|mencuci
watch over|mengawasi
watchtower|menara pengawas
water|air
water route|jalur air
waterfall|air terjun
waves|ombak
way|cara
weak|lemah
weaken|melemahkan
wealth|kekayaan
weary|lelah
weave|menenun
wedge|pasak
wee hours|dini hari
week|minggu
weekday|hari kerja
weep|menangis
welcome|menyambut
welfare|kesejahteraan
well|sumur
west|barat
Western style|gaya Barat
wet|basah
wet nurse|ibu susu
whale|paus
what|apa
what?|apa?
wheat|gandum
wherefore|oleh sebab itu
whirlpool|pusaran air
white|putih
wholesale|grosir
wicked|keji
wide|lebar
wide expanse|hamparan luas
widow|janda
width|lebar
wife|istri
willow|pohon dedalu
window|jendela
wing|sayap
wink|mengedip
winter|musim dingin
wisdom|kebijaksanaan
wise|bijak
wish|harapan
wisteria|bunga wisteria
witch|penyihir
with child|mengandung
wizard|penyihir
woman|perempuan
womb|rahim
wood|kayu
woodblock printing|cetak balok kayu
woods|hutan kecil
woollen kimono|kimono wol
word|kata
words|kata-kata
work|bekerja
workman|pekerja
world|dunia
worship|menyembah
wring|memeras
write|menulis
writing|tulisan
wrong|salah
Yamato|Yamato
yard|halaman
year|tahun
years old|tahun usia
yell|berteriak
yellow|kuning
yen|yen
yesterday|kemarin
yet|belum
you|kamu
young|muda
young of animals|anak hewan
younger brother|adik laki-laki
younger sister|adik perempuan
youth|masa muda
Zelkova tree|pohon keyaki
Zen|Zen
